frac, phi, Eg, dge, Ed, s, Ce, ge, Y
0.204801,0.45,151.9834,0.5828503707,5000,0.65,0.929969,2.8615,0
0.287488,0.65,44.6198,0.6936336182,10000,1,0.704224,2.9742,0
0.198911,0.45,156.846,0.5090967784,10000,0.55,0.947004,2.92274,0
0.23049,0.5,107.7334,0.6223205801,7000,0.85,0.842255,2.89443,0
0.198197,0.4,170.4024,0.5585233397,5000,0.55,0.946762,2.84943,0
0.164548,0.35,87.2198,0.2962781117,7000,0.1,0.978797,3.05763,0
0.237719,0.5,101.7409,0.6386332984,10000,0.9,0.817082,2.89029,0
0.198241,0.4,178.368,0.5307745753,5000,0.55,0.943345,2.87504,0
0.241386,0.55,76.7618,0.6121381373,10000,0.85,0.810807,2.94735,0
0.19559,0.4,166.6884,0.5252001195,5000,0.5,0.953721,2.8771,0
0.19834,0.4,170.8223,0.5335259502,7000,0.55,0.940684,2.8779,0
0.241797,0.45,124.1606,0.6346053045,7000,1,0.781581,2.87706,0
0.195712,0.4,168.8916,0.5201528135,7000,0.5,0.952537,2.88425,0
0.20584,0.45,150.8379,0.5695577532,7000,0.65,0.924727,2.8782,0
0.200446,0.4,177.5721,0.5443169297,5000,0.6,0.930236,2.87186,0
0.240391,0.55,88.2716,0.6477014012,10000,0.9,0.817577,2.90955,0
0.199574,0.45,144.54,0.5194419377,7000,0.55,0.944859,2.91768,0
0.221426,0.55,96.2198,0.6246364682,5000,0.75,0.891707,2.90133,0
0.190582,0.45,134.0538,0.4758434869,7000,0.4,0.979835,2.93886,0
0.195305,0.4,172.9732,0.5009457646,7000,0.5,0.949863,2.90235,0
0.242218,0.55,84.3226,0.6320569949,10000,0.9,0.806295,2.92779,0
0.226004,0.45,139.6753,0.5966289561,10000,0.85,0.844695,2.88765,0
0.260388,0.6,65.0409,0.6785469235,7000,0.95,0.773857,2.92897,0
0.198631,0.4,179.9911,0.5356780537,5000,0.55,0.945366,2.86922,0
0.202529,0.4,174.5674,0.546277994,7000,0.6,0.928645,2.87077,0
0.192559,0.35,179.9998,0.502150025,5000,0.45,0.948883,2.87295,0
0.195723,0.4,164.5712,0.5166787913,7000,0.5,0.950505,2.88855,0
0.215771,0.5,124.8828,0.5965767129,10000,0.75,0.892248,2.89655,0
0.207988,0.45,146.8409,0.5561586189,7000,0.65,0.918419,2.89354,0
0.192553,0.4,175.3777,0.501431467,7000,0.45,0.964062,2.89196,0
0.195447,0.4,179.9838,0.5162874246,7000,0.5,0.954651,2.88325,0
0.21017,0.45,153.9352,0.5592313885,10000,0.7,0.903083,2.89747,0
0.205714,0.45,154.2784,0.595277141,5000,0.65,0.933573,2.84784,0
0.192147,0.4,172.5116,0.4882100936,10000,0.45,0.961063,2.90885,0
0.253599,0.6,82.501,0.7093518919,7000,1,0.79665,2.88391,0
0.218542,0.45,152.2357,0.5970932552,10000,0.8,0.873944,2.87461,0
0.271639,0.6,60.0863,0.6874213121,10000,1,0.739335,2.93549,0
0.206232,0.45,141.7669,0.5749922919,7000,0.65,0.921518,2.87803,0
0.195327,0.4,171.5099,0.5353619843,5000,0.5,0.957102,2.86448,0
0.198867,0.4,177.0398,0.5225527759,5000,0.55,0.940931,2.88377,0
0.205196,0.45,156.8891,0.5715917327,7000,0.65,0.92813,2.87383,0
0.196787,0.4,174.5541,0.4850448704,7000,0.5,0.945693,2.91889,0
0.195975,0.4,163.4243,0.5025735348,7000,0.5,0.946482,2.90502,0
0.201232,0.4,179.4695,0.5460905359,7000,0.6,0.93048,2.86888,0
0.225387,0.55,89.6659,0.6215993979,10000,0.8,0.858415,2.92087,0
0.198499,0.4,179.9851,0.5295055316,7000,0.55,0.942523,2.8767,0
0.241723,0.55,80.0884,0.6353454593,10000,0.9,0.800848,2.92998,0
0.239309,0.6,73.368,0.6551376683,10000,0.85,0.833544,2.92675,0
0.205303,0.45,148.1492,0.5535047289,7000,0.65,0.918896,2.89768,0
0.212714,0.5,116.3043,0.5820597265,7000,0.7,0.902984,2.90689,0
0.213847,0.45,152.7766,0.5847061083,10000,0.75,0.89094,2.87963,0
0.195822,0.4,174.592,0.5258658023,7000,0.5,0.954703,2.8747,0
0.267873,0.6,65.1283,0.6862213002,10000,1,0.752171,2.92675,0
0.239641,0.55,91.1772,0.6592115943,5000,0.9,0.826857,2.89232,0
0.195552,0.4,173.5313,0.493265191,10000,0.5,0.947032,2.91235,0
0.264306,0.6,66.5991,0.6932614656,7000,1,0.758245,2.91823,0
0.248624,0.55,84.125,0.6585316121,10000,0.95,0.790735,2.90876,0
0.229014,0.5,113.425,0.630168059,5000,0.85,0.851249,2.88141,0
0.231348,0.5,107.2424,0.6155338891,10000,0.85,0.83826,2.90291,0
0.198277,0.4,171.2562,0.5463595874,5000,0.55,0.943959,2.8605,0
0.195154,0.4,179.9994,0.5144438535,7000,0.5,0.954648,2.88597,0
0.197888,0.4,169.0809,0.5340677467,7000,0.55,0.939713,2.87691,0
0.220956,0.55,92.6663,0.5998616662,10000,0.75,0.878206,2.93152,0
0.195085,0.4,164.335,0.5122883774,7000,0.5,0.949396,2.89282,0
0.194878,0.4,179.9998,0.5258427828,10000,0.5,0.955465,2.87458,0
0.212071,0.5,127.623,0.5842556292,7000,0.7,0.911856,2.89586,0
0.226594,0.5,123.3818,0.6264472688,10000,0.85,0.857992,2.88115,0
0.198025,0.4,178.3149,0.5431369022,5000,0.55,0.946514,2.86235,0
0.195424,0.4,179.9222,0.4987233294,7000,0.5,0.951243,2.90277,0
0.199882,0.45,148.1718,0.5227882949,7000,0.55,0.946742,2.91089,0
0.216892,0.5,122.8175,0.5908614973,10000,0.75,0.888742,2.90344,0
0.223551,0.6,75.7494,0.6294613468,10000,0.75,0.879493,2.93628,0
0.214547,0.5,117.9271,0.5884210915,5000,0.7,0.907153,2.89641,0
0.195811,0.4,165.4124,0.5189774737,7000,0.5,0.950595,2.88439,0
0.204137,0.45,142.0646,0.5445575214,10000,0.65,0.912719,2.91136,0
0.208038,0.5,125.9811,0.567937277,10000,0.65,0.926422,2.90803,0
0.205289,0.45,139.2404,0.5623296828,7000,0.65,0.916394,2.89302,0
0.19525,0.4,176.7827,0.5223864829,7000,0.5,0.954914,2.87784,0
0.207149,0.5,127.9069,0.581577068,7000,0.65,0.931609,2.8911,0
0.202021,0.45,144.589,0.5425709959,7000,0.6,0.933505,2.90106,0
0.202047,0.45,153.8063,0.5623825132,7000,0.6,0.941976,2.87695,0
0.256275,0.6,69.6077,0.6858708494,7000,0.95,0.786686,2.91463,0
0.19206,0.4,165.0707,0.4973616428,7000,0.45,0.961147,2.90039,0
0.198431,0.4,170.1513,0.552459232,5000,0.55,0.945732,2.85529,0
0.195729,0.4,161.7967,0.5240475264,5000,0.5,0.952251,2.87986,0
0.19905,0.45,146.7714,0.5296694913,7000,0.55,0.948196,2.90498,0
0.208226,0.45,132.5426,0.5682746451,5000,0.65,0.915244,2.88786,0
0.253298,0.55,78.4199,0.655388346,10000,0.95,0.779618,2.91823,0
0.19526,0.4,179.0493,0.5400801719,5000,0.5,0.959745,2.85586,0
0.198689,0.45,149.7655,0.5328503217,10000,0.55,0.949633,2.90221,0
0.208338,0.45,160.6088,0.5635093175,10000,0.7,0.908208,2.89011,0
0.192256,0.4,175.4439,0.4847983668,10000,0.45,0.960098,2.91028,0
0.192691,0.4,171.7172,0.4902953313,10000,0.45,0.96086,2.9058,0
0.250162,0.6,65.6424,0.6753318692,10000,0.9,0.798648,2.92848,0
0.188483,0.4,170.024,0.4704213515,10000,0.4,0.970159,2.91889,0
0.195074,0.4,174.7124,0.5195115477,7000,0.5,0.953913,2.88182,0
0.202719,0.4,177.9053,0.5296872032,10000,0.6,0.923878,2.88815,0
0.271746,0.6,60.7121,0.6884399465,10000,1,0.741524,2.93238,0
0.196439,0.5,122.3472,0.5121488797,7000,0.5,0.968736,2.93949,0
0.196695,0.45,142.6332,0.5188870907,7000,0.5,0.961197,2.90799,0
0.198694,0.4,173.2327,0.5295737179,5000,0.55,0.941657,2.8796,0
0.207841,0.5,124.0998,0.557278463,10000,0.65,0.922014,2.9192,0
0.195598,0.4,179.9743,0.5103470508,7000,0.5,0.952806,2.8895,0
0.195545,0.4,160.4935,0.5111563838,5000,0.5,0.949178,2.89334,0
0.199208,0.45,146.7729,0.5179223162,10000,0.55,0.945034,2.91895,0
0.259962,0.6,67.3434,0.6672512115,7000,0.95,0.776417,2.93359,0
0.225194,0.5,127.8401,0.6169797552,10000,0.85,0.858579,2.88925,0
0.198462,0.4,179.9071,0.5544922451,5000,0.55,0.948477,2.84909,0
0.195552,0.4,177.233,0.4920324497,10000,0.5,0.94798,2.91094,0
0.235047,0.5,111.772,0.627138783,7000,0.9,0.825417,2.89548,0
0.241715,0.55,76.9804,0.6072879938,10000,0.85,0.809507,2.95103,0
0.196111,0.4,179.9908,0.4935791752,10000,0.5,0.948789,2.9093,0
0.195226,0.4,174.8553,0.511952584,7000,0.5,0.952475,2.88973,0
0.226349,0.5,122.3197,0.6355475739,7000,0.85,0.860722,2.87089,0
0.195969,0.4,179.9989,0.5211264412,10000,0.5,0.954527,2.8787,0
0.259553,0.6,66.1892,0.6791723637,7000,0.95,0.77718,2.92569,0
0.199042,0.45,142.253,0.5552439418,5000,0.55,0.953778,2.87768,0
0.194101,0.4,179.4562,0.5166985559,7000,0.5,0.954621,2.88455,0
0.201511,0.45,139.6939,0.5344420055,10000,0.6,0.927505,2.91252,0
0.248458,0.5,107.2037,0.6614760715,7000,1,0.787221,2.87695,0
0.212026,0.5,116.9357,0.5938061086,7000,0.7,0.907094,2.89572,0
0.228584,0.5,104.0209,0.6029938806,10000,0.85,0.831245,2.91907,0
0.195876,0.4,177.376,0.4984360038,7000,0.5,0.950155,2.90474,0
0.24661,0.55,94.312,0.6577059351,10000,0.95,0.805454,2.89868,0
0.206519,0.45,136.863,0.5730714157,5000,0.65,0.919431,2.87968,0
0.273259,0.6,59.6706,0.6860872542,10000,1,0.738025,2.93547,0
0.19471,0.45,141.9824,0.5134223543,10000,0.5,0.958973,2.91682,0
0.205728,0.5,128.7623,0.5705761725,7000,0.65,0.929728,2.9048,0
0.195967,0.4,172.5781,0.5209772785,5000,0.5,0.953826,2.87892,0
0.22356,0.5,104.5549,0.6064523238,10000,0.8,0.855244,2.90712,0
0.213155,0.45,165.6575,0.5917571749,5000,0.75,0.901036,2.86389,0
0.208553,0.5,122.1761,0.5763375764,10000,0.65,0.925893,2.90248,0
0.220555,0.55,98.9442,0.624518874,10000,0.75,0.893433,2.9007,0
0.197767,0.4,178.2036,0.5391667887,5000,0.55,0.945533,2.86824,0
0.223415,0.5,105.7439,0.6132295867,10000,0.8,0.85883,2.90017,0
0.198871,0.4,174.0464,0.5400308602,5000,0.55,0.943417,2.86744,0
0.19539,0.4,173.0184,0.5275725607,7000,0.5,0.955062,2.87192,0
0.198071,0.4,168.1545,0.5380928587,5000,0.55,0.941864,2.87268,0
0.195364,0.45,146.1187,0.5121166884,7000,0.5,0.961214,2.91462,0
0.194978,0.4,179.76,0.5054676383,7000,0.5,0.952569,2.89623,0
0.19547,0.4,174.2635,0.5218369232,7000,0.5,0.953967,2.87955,0
0.197553,0.4,179.3995,0.5443733604,5000,0.55,0.947081,2.86125,0
0.195419,0.4,173.1047,0.5097706687,7000,0.5,0.95123,2.89233,0
0.220913,0.55,93.4604,0.6333487835,7000,0.75,0.890457,2.89623,0
0.207714,0.5,122.8889,0.5681530687,7000,0.65,0.924955,2.90951,0
0.258397,0.55,81.613,0.6670122084,10000,1,0.76615,2.91022,0
0.20651,0.45,146.605,0.5827689185,5000,0.65,0.92699,2.86386,0
0.19505,0.4,174.0005,0.513326555,5000,0.5,0.953351,2.88731,0
0.230675,0.55,89.6725,0.6006501545,10000,0.8,0.851145,2.93872,0
0.202318,0.45,150.649,0.5468076966,10000,0.6,0.935373,2.89646,0
0.2201,0.55,94.7642,0.6077537744,10000,0.75,0.883719,2.92157,0
0.187544,0.4,161.8987,0.4500065334,10000,0.35,0.976838,2.93427,0
0.230647,0.5,104.8734,0.6137609551,10000,0.85,0.835702,2.90584,0
0.219276,0.55,95.4059,0.6097276036,10000,0.75,0.885185,2.91986,0
0.197698,0.4,179.8611,0.532393047,5000,0.55,0.944196,2.87241,0
0.224527,0.55,93.5736,0.6174100856,10000,0.8,0.862284,2.92112,0
0.195961,0.4,179.5989,0.49017066,10000,0.5,0.94811,2.9127,0
0.198408,0.4,170.7519,0.5541511045,5000,0.55,0.946226,2.85332,0
0.195295,0.4,171.8595,0.52186129,7000,0.5,0.953418,2.88187,0
0.206939,0.45,130.7668,0.5418083076,10000,0.65,0.905148,2.91881,0
0.19524,0.4,166.2067,0.5286525375,5000,0.5,0.953841,2.87365,0
0.198973,0.4,161.6286,0.5446059317,5000,0.55,0.941318,2.86696,0
0.197274,0.45,153.0301,0.5420172382,10000,0.55,0.952987,2.89249,0
0.251304,0.55,82.3532,0.6394540857,10000,0.95,0.781842,2.92729,0
0.248432,0.55,84.2603,0.6557692166,10000,0.95,0.790398,2.91178,0
0.195309,0.4,168.3455,0.5204059593,7000,0.5,0.952627,2.88285,0
0.255024,0.65,58.5036,0.691966021,10000,0.9,0.799832,2.93936,0
0.213843,0.5,112.0904,0.5736125542,10000,0.7,0.896191,2.91955,0
0.195128,0.4,173.8496,0.5004781071,7000,0.5,0.950144,2.90275,0
0.207151,0.5,127.0036,0.5836780766,7000,0.65,0.932357,2.88897,0
0.230655,0.45,116.0691,0.6002762835,7000,0.85,0.82739,2.89583,0
0.20374,0.45,166.3563,0.5831277525,5000,0.65,0.935915,2.85585,0
0.218916,0.55,105.6022,0.6148899574,7000,0.75,0.897793,2.90327,0
0.220923,0.55,99.8463,0.5961120286,10000,0.75,0.885315,2.92793,0
0.2013,0.4,173.8385,0.5709635997,5000,0.6,0.935545,2.84356,0
0.195303,0.4,179.9377,0.5187763291,7000,0.5,0.954418,2.88145,0
0.228191,0.5,117.3878,0.6164724956,10000,0.85,0.849283,2.89531,0
0.230662,0.5,112.2057,0.6095623579,10000,0.85,0.841067,2.904,0
0.203384,0.45,135.5691,0.5624595197,5000,0.6,0.934166,2.88187,0
0.192529,0.4,177.673,0.5086119885,7000,0.45,0.965863,2.88372,0
0.227221,0.5,117.0331,0.6501239986,5000,0.85,0.860911,2.85885,0
0.24724,0.55,78.2993,0.625375328,10000,0.9,0.793976,2.93925,0
0.19888,0.4,168.4987,0.5248709445,5000,0.55,0.938926,2.88659,0
0.223152,0.55,92.624,0.6014674388,7000,0.75,0.879139,2.92694,0
0.195566,0.4,174.6962,0.5014845463,7000,0.5,0.949907,2.90075,0
0.219097,0.4,166.9129,0.5964845238,5000,0.8,0.867354,2.85102,0
0.205717,0.45,156.775,0.5775354134,5000,0.65,0.93072,2.86435,0
0.263161,0.6,61.579,0.6776160463,7000,0.95,0.765103,2.93338,0
0.198949,0.4,177.7337,0.5298223899,7000,0.55,0.941774,2.87907,0
0.206418,0.45,147.5067,0.5413853162,10000,0.65,0.914207,2.9117,0
0.190352,0.45,134.2265,0.478104125,10000,0.4,0.979819,2.9382,0
0.197658,0.4,174.5227,0.5090263968,10000,0.55,0.935528,2.904,0
0.257805,0.6,66.1014,0.6791305409,7000,0.95,0.777611,2.92457,0
0.195487,0.4,176.9727,0.5137289663,7000,0.5,0.953194,2.88649,0
0.236335,0.55,84.5392,0.6512950793,7000,0.85,0.836767,2.90061,0
0.21412,0.5,104.0552,0.587576787,7000,0.7,0.8939,2.9107,0
0.19548,0.4,178.0041,0.505415918,7000,0.5,0.951339,2.89614,0
0.253211,0.55,90.8323,0.6718759215,10000,1,0.78267,2.8962,0
0.20231,0.45,147.7802,0.5626049542,7000,0.6,0.939198,2.87934,0
0.213455,0.5,121.2016,0.5853742659,7000,0.7,0.907665,2.89853,0
0.208789,0.5,134.2543,0.5705796597,10000,0.7,0.912175,2.91007,0
0.190065,0.45,133.8424,0.4774119019,7000,0.4,0.980614,2.93636,0
0.212462,0.5,109.5934,0.5788634711,10000,0.7,0.896207,2.9165,0
0.250484,0.55,80.5109,0.6769943103,7000,0.95,0.790789,2.89643,0
0.194989,0.4,168.4663,0.5090815328,5000,0.5,0.951817,2.89444,0
0.198937,0.5,125.0253,0.5544274316,7000,0.55,0.961546,2.90376,0
0.24261,0.6,69.2146,0.6342983988,10000,0.85,0.81836,2.95285,0
0.19864,0.4,179.7002,0.5222539235,7000,0.55,0.94059,2.88595,0
0.228354,0.45,127.7948,0.5972734287,7000,0.85,0.836473,2.89153,0
0.22058,0.55,93.3332,0.5974180365,10000,0.75,0.878422,2.93397,0
0.235786,0.55,98.1189,0.6764399695,5000,0.9,0.842247,2.86957,0
0.195458,0.4,171.865,0.5263900211,5000,0.5,0.955557,2.87461,0
0.216734,0.55,106.4246,0.6073351389,10000,0.75,0.896791,2.91261,0
0.220499,0.45,147.9269,0.5776449425,10000,0.8,0.864664,2.89626,0
0.240131,0.55,90.3751,0.6383491617,10000,0.9,0.817466,2.91596,0
0.27442,0.6,58.5797,0.690052585,10000,1,0.73571,2.93384,0
0.200587,0.4,178.5511,0.5586635654,5000,0.6,0.933696,2.85499,0
0.212688,0.5,118.4792,0.5861141691,7000,0.7,0.905844,2.90184,0
0.195071,0.4,167.8978,0.5009700029,7000,0.5,0.948915,2.90516,0
0.218091,0.45,146.3158,0.6110833914,7000,0.8,0.875399,2.86199,0
0.234287,0.55,104.4548,0.6737093671,7000,0.9,0.848428,2.86738,0
0.201814,0.45,140.9058,0.5476051629,7000,0.6,0.933253,2.8985,0
0.221359,0.55,97.8208,0.607610163,10000,0.75,0.886899,2.91922,0
0.222135,0.5,107.2771,0.6019026883,10000,0.8,0.857093,2.90982,0
0.206431,0.45,145.7669,0.5785940756,5000,0.65,0.92547,2.86902,0
0.194809,0.4,179.7366,0.4956101937,7000,0.5,0.950728,2.90708,0
0.208829,0.5,117.1119,0.5675520212,10000,0.65,0.920238,2.91377,0
0.217589,0.5,119.7315,0.5967114725,7000,0.75,0.88899,2.8967,0
0.207199,0.45,146.0085,0.5506399701,10000,0.65,0.916106,2.90089,0
0.21372,0.5,107.6176,0.5748376668,10000,0.7,0.892845,2.92154,0
0.192625,0.4,165.389,0.5189020814,5000,0.45,0.966106,2.87458,0
0.202217,0.45,144.6836,0.5503715729,5000,0.6,0.936237,2.88986,0
0.220956,0.55,95.1986,0.6263500462,7000,0.75,0.890058,2.90158,0
0.189656,0.4,162.1016,0.4814694667,7000,0.4,0.970401,2.90878,0
0.195326,0.4,179.0076,0.5188198147,7000,0.5,0.954584,2.88227,0
0.241656,0.55,80.2716,0.6305056778,10000,0.9,0.799527,2.93405,0
0.206843,0.45,151.4583,0.5525553446,7000,0.65,0.920212,2.89474,0
0.257145,0.6,67.6615,0.6691130404,10000,0.95,0.776856,2.93518,0
0.276136,0.6,55.9658,0.6804647905,7000,1,0.726603,2.94602,0
0.195415,0.4,167.577,0.5218394328,5000,0.5,0.953152,2.88045,0
0.226459,0.5,101.1696,0.5773657261,10000,0.8,0.842367,2.93866,0
0.202148,0.45,134.5727,0.5400278903,10000,0.6,0.926268,2.91059,0
0.192694,0.45,139.8002,0.5191471423,7000,0.45,0.976577,2.89846,0
0.256037,0.6,69.5394,0.6825786596,10000,0.95,0.785263,2.91883,0
0.242353,0.6,69.2245,0.6352457011,10000,0.85,0.819091,2.95207,0
0.199792,0.4,176.5581,0.5432141026,7000,0.6,0.928836,2.87392,0
0.19616,0.4,168.1555,0.5064045597,10000,0.5,0.947583,2.89808,0
0.198651,0.45,145.9443,0.5117024118,10000,0.55,0.942717,2.92572,0
0.195772,0.4,171.4616,0.5049393642,7000,0.5,0.949833,2.89862,0
0.19577,0.4,179.9743,0.5221259384,7000,0.5,0.955003,2.87691,0
0.230031,0.6,77.7822,0.6316868522,10000,0.8,0.858982,2.93789,0
0.195216,0.4,171.1864,0.5302241677,5000,0.5,0.956606,2.87,0
0.206092,0.45,142.7753,0.5463805121,10000,0.65,0.913298,2.90818,0
0.240922,0.6,69.8803,0.653385038,7000,0.85,0.826179,2.93273,0
0.219169,0.55,99.9066,0.5983387981,10000,0.75,0.885978,2.92686,0
0.200428,0.4,176.3528,0.558574224,5000,0.6,0.933349,2.85634,0
0.224533,0.45,140.7981,0.6124634958,7000,0.85,0.852255,2.87081,0
0.20234,0.4,160.5584,0.5578581404,5000,0.6,0.927133,2.86236,0
0.192593,0.4,176.7349,0.5038239484,7000,0.45,0.964825,2.88887,0
0.263909,0.6,60.7318,0.6802214456,10000,0.95,0.762797,2.93513,0
0.192608,0.4,170.4923,0.5021502497,7000,0.45,0.963632,2.89235,0
0.198494,0.4,175.8449,0.5274240831,5000,0.55,0.942314,2.87963,0
0.206594,0.45,144.5478,0.5673747265,7000,0.65,0.921004,2.88337,0
0.212042,0.5,120.3382,0.5984759763,7000,0.7,0.911182,2.88793,0
0.20574,0.45,162.0342,0.5571489103,10000,0.65,0.925108,2.88763,0
0.266291,0.6,68.2418,0.6722929033,10000,1,0.755459,2.93528,0
0.226082,0.5,105.4136,0.6048188051,10000,0.8,0.85557,2.90842,0
0.243358,0.55,86.0492,0.6407253666,10000,0.9,0.811171,2.91722,0
0.189768,0.4,157.3173,0.4732092661,7000,0.4,0.968443,2.91872,0
0.196545,0.4,179.9801,0.5121607466,7000,0.5,0.953181,2.8879,0
0.201548,0.4,178.856,0.5587295495,5000,0.6,0.933411,2.85386,0
0.215111,0.5,112.3972,0.551148468,10000,0.7,0.889086,2.94165,0
0.192489,0.4,174.514,0.50273513,7000,0.45,0.964424,2.89098,0
0.198078,0.4,176.2501,0.5328843642,7000,0.55,0.94251,2.87598,0
0.19247,0.4,179.9718,0.4830303496,10000,0.45,0.960789,2.91141,0
0.21179,0.5,116.7908,0.5926168639,10000,0.7,0.906082,2.898,0
0.22983,0.5,100.399,0.6038545579,10000,0.85,0.827291,2.92025,0
0.195842,0.4,167.4629,0.5245250513,5000,0.5,0.953365,2.87728,0
0.195093,0.4,179.8086,0.5125999884,7000,0.5,0.953417,2.88763,0
0.213268,0.5,114.8106,0.5785693413,7000,0.7,0.901549,2.91217,0
0.195275,0.4,179.9982,0.5074874346,10000,0.5,0.951765,2.8933,0
0.261577,0.55,73.6504,0.6418181051,10000,1,0.742846,2.94032,0
0.198834,0.4,179.9107,0.5330954806,5000,0.55,0.943985,2.87305,0
0.23112,0.6,78.6194,0.6410372063,5000,0.8,0.864426,2.92397,0
0.206436,0.45,144.0416,0.5728786867,5000,0.65,0.923374,2.87595,0
0.195356,0.4,173.4111,0.5032366079,7000,0.5,0.949958,2.89926,0
0.195285,0.4,176.7769,0.5166414225,7000,0.5,0.95381,2.88549,0
0.230951,0.5,105.3463,0.6305793123,7000,0.85,0.841786,2.88877,0
0.237679,0.55,96.2762,0.6623782714,7000,0.9,0.834174,2.88563,0
0.196195,0.4,179.9086,0.4969580316,10000,0.5,0.949236,2.90545,0
0.23072,0.5,110.6225,0.5927276915,10000,0.85,0.833367,2.92228,0
0.226251,0.6,87.7674,0.6462359122,7000,0.8,0.879955,2.91298,0
0.198248,0.4,172.3176,0.5404475514,5000,0.55,0.944042,2.8678,0
0.257001,0.6,67.5906,0.6737872525,10000,0.95,0.778727,2.92981,0
0.239992,0.55,91.3393,0.6541550772,10000,0.9,0.823885,2.89797,0
0.195795,0.4,157.0684,0.5220799717,5000,0.5,0.950771,2.88408,0
0.195221,0.4,172.2577,0.5249183059,5000,0.5,0.955464,2.87471,0
0.25569,0.55,79.1558,0.6354828333,10000,0.95,0.774222,2.93233,0
0.197733,0.4,179.9674,0.5228724849,7000,0.55,0.941136,2.88555,0
0.229312,0.5,112.188,0.6452496395,5000,0.85,0.854552,2.86674,0
0.229946,0.5,110.2968,0.6250452822,10000,0.85,0.844675,2.89087,0
0.273424,0.65,55.767,0.7121196307,10000,1,0.74807,2.93716,0
0.201253,0.5,116.9457,0.5488514175,7000,0.55,0.954588,2.91337,0
0.225951,0.55,82.5905,0.6067168848,10000,0.8,0.843809,2.94214,0
0.245254,0.55,80.548,0.6359815246,10000,0.9,0.800772,2.92849,0
0.254082,0.6,62.3672,0.6720164953,10000,0.9,0.789161,2.93408,0
0.213008,0.5,111.2927,0.5601199151,10000,0.7,0.891671,2.93574,0
0.195057,0.4,175.9371,0.5235190397,5000,0.5,0.955938,2.87526,0
0.205364,0.45,144.2474,0.5464012259,7000,0.65,0.915196,2.9065,0
0.195646,0.4,179.6469,0.5078075736,10000,0.5,0.952085,2.89446,0
0.198258,0.45,146.9137,0.5232705832,10000,0.55,0.945811,2.91258,0
0.195174,0.4,178.9438,0.5051829422,7000,0.5,0.951757,2.89478,0
0.195094,0.4,179.9793,0.5182136707,5000,0.5,0.955683,2.88115,0
0.246156,0.55,74.0571,0.6283162734,7000,0.9,0.788446,2.94071,0
0.259921,0.55,69.0696,0.6370395873,10000,0.95,0.755887,2.94516,0
0.201261,0.4,168.1774,0.5692129602,5000,0.6,0.932955,2.84645,0
0.197794,0.4,175.8628,0.5454262172,5000,0.55,0.946168,2.86087,0
0.198342,0.4,178.5517,0.5340287144,7000,0.55,0.942832,2.87379,0
0.19593,0.4,179.9947,0.5078750118,7000,0.5,0.952008,2.8922,0
0.195509,0.4,163.3986,0.5300651423,5000,0.5,0.954013,2.87192,0
0.250082,0.55,71.8067,0.6240752251,10000,0.9,0.781028,2.94881,0
0.242217,0.6,66.9309,0.6534121386,10000,0.85,0.819729,2.93921,0
0.205064,0.45,165.2517,0.5703297661,10000,0.65,0.930646,2.8725,0
0.198993,0.4,171.3611,0.5250232287,7000,0.55,0.938909,2.8852,0
0.213822,0.5,106.6819,0.5549532504,10000,0.7,0.885498,2.94265,0
0.198225,0.4,179.6503,0.5223911995,7000,0.55,0.940451,2.88618,0
0.259653,0.55,70.9159,0.6417990214,10000,0.95,0.761183,2.93718,0
0.24097,0.6,71.5804,0.6521346658,7000,0.85,0.829622,2.93126,0
0.272461,0.6,59.3539,0.6883775579,10000,1,0.737941,2.93556,0
0.273622,0.6,58.603,0.67205935,10000,1,0.731227,2.94927,0
0.268209,0.6,65.2794,0.6735277453,10000,1,0.748511,2.93768,0
0.195256,0.4,178.6752,0.5289740225,5000,0.5,0.957655,2.86808,0
0.237636,0.6,67.3703,0.6206572936,10000,0.8,0.835099,2.9621,0
0.24641,0.55,75.6215,0.6280249616,10000,0.9,0.790171,2.94144,0
0.197681,0.4,177.8827,0.5456427211,5000,0.55,0.946096,2.86037,0
0.208232,0.5,121.8105,0.5687634733,7000,0.65,0.923968,2.9084,0
0.206014,0.45,147.4338,0.5892382001,5000,0.65,0.92945,2.85772,0
0.247519,0.55,79.4645,0.6653458113,10000,0.95,0.785613,2.9101,0
0.227927,0.5,116.6335,0.6274165104,7000,0.85,0.852622,2.8823,0
0.198414,0.4,167.7306,0.5423261731,5000,0.55,0.943168,2.86643,0
0.198909,0.4,165.5375,0.5362161093,5000,0.55,0.941114,2.87336,0
0.198265,0.4,179.8884,0.5410229137,5000,0.55,0.945615,2.86419,0
0.217712,0.5,109.5636,0.6134012173,7000,0.75,0.88542,2.8885,0
0.196935,0.4,163.5045,0.5202906649,5000,0.55,0.936489,2.89488,0
0.198019,0.4,179.9901,0.537861154,5000,0.55,0.94578,2.86634,0
0.192858,0.4,166.3358,0.5024752606,7000,0.45,0.962089,2.89443,0
0.210066,0.5,119.733,0.5845215798,7000,0.7,0.906861,2.90271,0
0.198621,0.4,175.324,0.5489783511,5000,0.55,0.946172,2.85664,0
